columna,razon_eliminacion
WB150_TT,missing >40%
WB151_TT,missing >40%
WB152_TT,missing >40%
WB153_TT,missing >40%
WB154_TT,missing >40%
WB155_TT,missing >40%
WB156_TT,missing >40%
WB158_TT,missing >40%
WB160_TT,missing >40%
WB161_TT,missing >40%
WB162_TT,missing >40%
WB163_TT,missing >40%
WB164_TT,missing >40%
WB165_TT,missing >40%
WB166_TT,missing >40%
WB167_TT,missing >40%
WB168_TT,missing >40%
WB171_TT,missing >40%
WB172_TT,missing >40%
WB173_TT,missing >40%
WB176_TT,missing >40%
WB177_TT,missing >40%
WB178_TT,missing >40%
WBEnd01_TT,missing >40%
SC181Q01JA,missing >40%
SC181Q02JA,missing >40%
SC181Q03JA,missing >40%
ALLACTIV,missing >40%
MATHEXC,missing >40%
DT200Q01C,missing >40%
DT200Q01C2,missing >40%
T200Q01TT,missing >40%
T200Q01F,missing >40%
T200Q01A,missing >40%
T200Q01V,missing >40%
T200Q01VS,missing >40%
DT200Q02C,missing >40%
DT200Q02C2,missing >40%
T200Q02TT,missing >40%
T200Q02F,missing >40%
T200Q02A,missing >40%
T200Q02V,missing >40%
T200Q02VS,missing >40%
DT240Q01C,missing >40%
DT240Q01C2,missing >40%
T240Q01TT,missing >40%
T240Q01F,missing >40%
T240Q01A,missing >40%
T240Q01V,missing >40%
T240Q01VS,missing >40%
DT240Q02C,missing >40%
T240Q02TT,missing >40%
T240Q02F,missing >40%
T240Q02A,missing >40%
T240Q02V,missing >40%
T240Q02VS,missing >40%
DT420Q01C,missing >40%
T420Q01TT,missing >40%
T420Q01F,missing >40%
T420Q01A,missing >40%
T420Q01V,missing >40%
T420Q01VS,missing >40%
DT420Q02C,missing >40%
DT420Q02C2,missing >40%
T420Q02TT,missing >40%
T420Q02F,missing >40%
T420Q02A,missing >40%
T420Q02V,missing >40%
T420Q02VS,missing >40%
DT550Q01C,missing >40%
T550Q01TT,missing >40%
T550Q01F,missing >40%
T550Q01A,missing >40%
T550Q01V,missing >40%
T550Q01VS,missing >40%
DT550Q02C,missing >40%
DT550Q02C2,missing >40%
T550Q02TT,missing >40%
T550Q02F,missing >40%
T550Q02A,missing >40%
T550Q02V,missing >40%
T550Q02VS,missing >40%
DT690Q01C,missing >40%
T690Q01TT,missing >40%
T690Q01F,missing >40%
T690Q01A,missing >40%
T690Q01V,missing >40%
T690Q01VS,missing >40%
DT690Q02C,missing >40%
DT690Q02C2,missing >40%
T690Q02TT,missing >40%
T690Q02F,missing >40%
T690Q02A,missing >40%
T690Q02V,missing >40%
T690Q02VS,missing >40%
DT300Q01C,missing >40%
DT300Q01C2,missing >40%
T300Q01TT,missing >40%
T300Q01F,missing >40%
T300Q01A,missing >40%
T300Q01V,missing >40%
T300Q01VS,missing >40%
DT300Q02C,missing >40%
T300Q02TT,missing >40%
T300Q02F,missing >40%
T300Q02A,missing >40%
T300Q02V,missing >40%
T300Q02VS,missing >40%
DT400Q01C,missing >40%
T400Q01TT,missing >40%
T400Q01F,missing >40%
T400Q01A,missing >40%
T400Q01V,missing >40%
T400Q01VS,missing >40%
DT400Q02C,missing >40%
DT400Q02C2,missing >40%
T400Q02TT,missing >40%
T400Q02F,missing >40%
T400Q02A,missing >40%
T400Q02V,missing >40%
T400Q02VS,missing >40%
DT400Q03C,missing >40%
DT400Q03C2,missing >40%
T400Q03TT,missing >40%
T400Q03F,missing >40%
T400Q03A,missing >40%
T400Q03V,missing >40%
T400Q03VS,missing >40%
DT700Q01C,missing >40%
T700Q01TT,missing >40%
T700Q01F,missing >40%
T700Q01A,missing >40%
T700Q01V,missing >40%
T700Q01VS,missing >40%
DT350Q01C,missing >40%
DT350Q01C2,missing >40%
T350Q01TT,missing >40%
T350Q01F,missing >40%
T350Q01A,missing >40%
T350Q01V,missing >40%
T350Q01VS,missing >40%
DT350Q02C,missing >40%
T350Q02TT,missing >40%
T350Q02F,missing >40%
T350Q02A,missing >40%
T350Q02V,missing >40%
T350Q02VS,missing >40%
DT350Q03C,missing >40%
DT350Q03C2,missing >40%
T350Q03TT,missing >40%
T350Q03F,missing >40%
T350Q03A,missing >40%
T350Q03V,missing >40%
T350Q03VS,missing >40%
DT500Q01C,missing >40%
T500Q01TT,missing >40%
T500Q01F,missing >40%
T500Q01A,missing >40%
T500Q01V,missing >40%
T500Q01VS,missing >40%
DT500Q02C,missing >40%
DT500Q02C2,missing >40%
T500Q02TT,missing >40%
T500Q02F,missing >40%
T500Q02A,missing >40%
T500Q02V,missing >40%
T500Q02VS,missing >40%
DT620Q01C,missing >40%
DT620Q01C2,missing >40%
T620Q01TT,missing >40%
T620Q01F,missing >40%
T620Q01A,missing >40%
T620Q01V,missing >40%
T620Q01VS,missing >40%
DT570Q01C,missing >40%
T570Q01TT,missing >40%
T570Q01F,missing >40%
T570Q01A,missing >40%
T570Q01V,missing >40%
T570Q01VS,missing >40%
DT570Q02C,missing >40%
DT570Q02C2,missing >40%
T570Q02TT,missing >40%
T570Q02F,missing >40%
T570Q02A,missing >40%
T570Q02V,missing >40%
T570Q02VS,missing >40%
DT570Q03C,missing >40%
DT570Q03C2,missing >40%
T570Q03TT,missing >40%
T570Q03F,missing >40%
T570Q03A,missing >40%
T570Q03V,missing >40%
T570Q03VS,missing >40%
DT610Q01C,missing >40%
T610Q01TT,missing >40%
T610Q01F,missing >40%
T610Q01A,missing >40%
T610Q01V,missing >40%
T610Q01VS,missing >40%
DT680Q01C,missing >40%
DT680Q01C2,missing >40%
T680Q01TT,missing >40%
T680Q01F,missing >40%
T680Q01A,missing >40%
T680Q01V,missing >40%
T680Q01VS,missing >40%
T520Q01TT,missing >40%
T520Q01F,missing >40%
T520Q01A,missing >40%
T520Q01V,missing >40%
T520Q01VS,missing >40%
DT520Q02C,missing >40%
T520Q02TT,missing >40%
T520Q02F,missing >40%
T520Q02A,missing >40%
T520Q02V,missing >40%
T520Q02VS,missing >40%
DT520Q03C,missing >40%
DT520Q03C2,missing >40%
T520Q03TT,missing >40%
T520Q03F,missing >40%
T520Q03A,missing >40%
T520Q03V,missing >40%
T520Q03VS,missing >40%
DT630Q01C,missing >40%
DT630Q01C2,missing >40%
T630Q01TT,missing >40%
T630Q01F,missing >40%
T630Q01A,missing >40%
T630Q01V,missing >40%
T630Q01VS,missing >40%
T560Q01S,missing >40%
T560Q01TT,missing >40%
T560Q01F,missing >40%
T560Q01A,missing >40%
T560Q01V,missing >40%
T560Q01VS,missing >40%
T560Q02S,missing >40%
T560Q02TT,missing >40%
T560Q02F,missing >40%
T560Q02A,missing >40%
T560Q02V,missing >40%
T560Q02VS,missing >40%
DT370Q01C,missing >40%
DT370Q01C2,missing >40%
T370Q01TT,missing >40%
T370Q01F,missing >40%
T370Q01A,missing >40%
T370Q01V,missing >40%
T370Q01VS,missing >40%
DT360Q01C,missing >40%
DT360Q01C2,missing >40%
T360Q01TT,missing >40%
T360Q01F,missing >40%
T360Q01A,missing >40%
T360Q01V,missing >40%
T360Q01VS,missing >40%
T450Q01TT,missing >40%
T450Q01F,missing >40%
T450Q01A,missing >40%
T450Q01V,missing >40%
T450Q01VS,missing >40%
DT450Q02C,missing >40%
T450Q02TT,missing >40%
T450Q02F,missing >40%
T450Q02A,missing >40%
T450Q02V,missing >40%
T450Q02VS,missing >40%
DT450Q03C,missing >40%
DT450Q03C2,missing >40%
T450Q03TT,missing >40%
T450Q03F,missing >40%
T450Q03A,missing >40%
T450Q03V,missing >40%
T450Q03VS,missing >40%
ST016Q01NA,continua
ST059Q01TA,continua
ST059Q02JA,continua
OCOD1,continua
OCOD2,continua
OCOD3,continua
AGE,continua
RELATST,continua
BELONG,continua
BULLIED,continua
FEELSAFE,continua
SCHRISK,continua
PERSEVAGR,continua
CURIOAGR,continua
COOPAGR,continua
EMOCOAGR,continua
GROSAGR,continua
DISCLIM,continua
TEACHSUP,continua
COGACRCO,continua
COGACMCO,continua
EXPOFA,continua
EXPO21ST,continua
MATHEFF,continua
MATHEF21,continua
FAMCON,continua
ANXMAT,continua
MATHPERS,continua
CREATEFF,continua
CREATSCH,continua
CREATFAM,continua
BMMJ1,continua
BFMJ2,continua
ICTRES,continua
FLSCHOOL,continua
FLMULTSB,continua
FLFAMILY,continua
ACCESSFP,continua
FLCONFIN,continua
FLCONICT,continua
ACCESSFA,continua
ATTCONFM,continua
FRINFLFM,continua
SENWT_stu,continua
EFFORTT,continua
STIntro1_TT,continua
ST001_TT,continua
ST003_TT,continua
ST004_TT,continua
ST002_TT,continua
ST250_TT,continua
ST251_TT,continua
ST253_TT,continua
ST254_TT,continua
ST255_TT,continua
ST256_TT,continua
ST230_TT,continua
ST005_TT,continua
ST006_TT,continua
ST007_TT,continua
ST008_TT,continua
ST014_TT,continua
ST015_TT,continua
ST258_TT,continua
ST259_TT,continua
ST226_TT,continua
ST125_TT,continua
ST126_TT,continua
ST127_TT,continua
ST260_TT,continua
ST062_TT,continua
ST267_TT,continua
ST034_TT,continua
ST038_TT,continua
ST265_TT,continua
ST266_TT,continua
ST294_TT,continua
ST295_TT,continua
ST300_TT,continua
ST307_TT,continua
ST309_TT,continua
ST301_TT,continua
ST343_TT,continua
ST311_TT,continua
ST315_TT,continua
ST303_TT,continua
ST305_TT,continua
ST345_TT,continua
ST313_TT,continua
ST326_TT,continua
ST322_TT,continua
ST016_TT,continua
ST327_TT,continua
ST329_TT,continua
ST330_TT,continua
ST324_TT,continua
ST019_TT,continua
ST021_TT,continua
ST022_TT,continua
ST059_TT,continua
ST272_TT,continua
ST273_TT,continua
ST270_TT,continua
ST285_TT,continua
ST283_TT,continua
ST275_TT,continua
ST276_TT,continua
ST290_TT,continua
ST291_TT,continua
ST289_TT,continua
ST292_TT,continua
ST293_TT,continua
ST268_TT,continua
ST263_TT,continua
ST296_TT,continua
ST297_TT,continua
ST334_TT,continua
ST335_TT,continua
ST336_TT,continua
ST337_TT,continua
ST338_TT,continua
ST339_TT,continua
ST340_TT,continua
ST341_TT,continua
ST342_TT,continua
FLIntro1_TT,continua
FL150_TT,continua
FL159_TT,continua
FL160_TT,continua
FL161_TT,continua
FL162_TT,continua
FL163_TT,continua
FL164_TT,continua
FL166_TT,continua
FL167_TT,continua
FL169_TT,continua
FL170_TT,continua
FL171_TT,continua
FL172_TT,continua
FL174_TT,continua
FLEnd01_TT,continua
SC016Q01TA,continua
SC016Q02TA,continua
SC016Q03TA,continua
SC016Q04TA,continua
SC002Q01TA,continua
SC002Q02TA,continua
SC211Q01JA,continua
SC211Q02JA,continua
SC211Q03JA,continua
SC211Q04JA,continua
SC211Q05JA,continua
SC211Q06JA,continua
SC018Q01TA01,continua
SC018Q01TA02,continua
SC018Q02TA01,continua
SC018Q02TA02,continua
SC018Q08JA01,continua
SC018Q08JA02,continua
SC018Q09JA01,continua
SC018Q09JA02,continua
SC182Q01WA01,continua
SC182Q01WA02,continua
SC182Q06WA01,continua
SC182Q07JA01,continua
SC168Q01JA,continua
SC168Q02JA,continua
SC168Q04JA,continua
SC004Q01TA,continua
SC004Q02TA,continua
SC004Q03TA,continua
SC004Q08JA,continua
SC004Q06NA,continua
SC004Q07NA,continua
SC025Q01NA,continua
SC025Q02NA,continua
SC064Q05WA,continua
SC064Q06WA,continua
SC064Q01TA,continua
SC064Q02TA,continua
SC064Q04NA,continua
SC064Q03TA,continua
SC064Q07WA,continua
SC175Q01JA,continua
SC175Q02JA,continua
SC178Q01JA,continua
SC178Q02JA,continua
SC213Q01JA,continua
SC213Q02JA,continua
SCHSIZE,continua
TOTAT,continua
PROATCE,continua
PROPAT6,continua
PROPAT7,continua
PROPAT8,continua
STRATIO,continua
TOTMATH,continua
PROPMATH,continua
SMRATIO,continua
TOTSTAFF,continua
PROPSUPP,continua
PROADMIN,continua
PROMGMT,continua
PROOSTAF,continua
SCHAUTO,continua
TCHPART,continua
EDULEAD,continua
INSTLEAD,continua
ENCOURPG,continua
RATCMP1,continua
RATCMP2,continua
RATTAB,continua
DIGDVPOL,continua
TEAFDBK,continua
MTTRAIN,continua
DMCVIEWS,continua
NEGSCLIM,continua
STAFFSHORT,continua
EDUSHORT,continua
STUBEHA,continua
TEACHBEHA,continua
STDTEST,continua
TDTEST,continua
BCREATSC,continua
CREENVSC,continua
ACTCRESC,continua
OPENCUL,continua
PROBSCRI,continua
SCPREPBP,continua
SCPREPAP,continua
DIGPREP,continua
SENWT_sch,continua
NatCen,varianza casi cero
ST330D10WA,varianza casi cero
COBN_M,varianza casi cero
SC182Q09JA02,varianza casi cero
SC053D11TA,varianza casi cero
CYC,varianza casi cero
REGION,varianza casi cero
ADMINMODE,varianza casi cero
Option_CT,varianza casi cero
Option_FL,varianza casi cero
Option_UH,varianza casi cero
LANGTEST_QQQ_stu,varianza casi cero
Option_ICTQ,varianza casi cero
Option_WBQ,varianza casi cero
Option_PQ,varianza casi cero
Option_TQ,varianza casi cero
ST019AQ01T,varianza casi cero
ST019BQ01T,varianza casi cero
ST019CQ01T,varianza casi cero
ST127Q02TA,varianza casi cero
ST127Q03TA,varianza casi cero
ST038Q11JA,varianza casi cero
ST266Q05JA,varianza casi cero
IMMIG,varianza casi cero
MATHMOT,varianza casi cero
LANGTEST_QQQ_sch,varianza casi cero
SC035Q01NB,varianza casi cero
SC035Q02TB,varianza casi cero
SC035Q09NB,varianza casi cero
SC217Q03JA,varianza casi cero
SC217Q06JA,varianza casi cero
SC217Q07JA,varianza casi cero
SC217Q08JA,varianza casi cero
SC218Q01JA,varianza casi cero
SC209Q04JA,varianza casi cero
VER_DAT_sch,varianza casi cero
