ST250Q02JA,ST250Q03JA,ST250Q05JA,ST006Q02JA,ST006Q03JA,ST008Q01JA,ST008Q02JA,ST008Q03JA,SC183Q02JA,SC183Q04JA,SC184Q01JA,SC184Q02JA,SC184Q03JA,SC184Q04JA,SC184Q05JA,SC184Q06JA,SC184Q07JA,SC215Q01JA,SC217Q04JA,SC217Q05JA,PRIVATESCH,ST250D06JA,ST250D07JA,ST251D08JA,ST251D09JA,ST259Q01JA,ST251Q03JA,ST251Q04JA,ST254Q01JA,ST254Q06JA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST265Q01JA,ST265Q02JA,ST265Q03JA,ST265Q04JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST268Q07JA,ST268Q08JA,ST268Q09JA,ST337Q03JA,ST337Q05JA,ST337Q08JA,SC182Q06WA02,SC182Q07JA02,SC182Q08JA02,SC172Q04JA,SC172Q07JA,SC188Q03JA,SC202Q01JA,SC202Q02JA,SC202Q03JA,SC202Q04JA,SC202Q05JA,SC202Q08JA,SC202Q10JA,SC202Q11JA,SC202Q12JA,SC204Q01JA,SC204Q02JA,SC204Q05JA,SC205Q01JA,SC205Q02JA,SC205Q03JA,SC205Q07JA,SC208Q01JA,SC208Q02JA,SC208Q03JA,SC208Q04JA,SC208Q07JA,SC208Q08JA,SC208Q09JA,SC216Q02JA,SC216Q03JA,SC216Q05JA,SC216Q06JA,SC216Q07JA,SC216Q09JA,SC223Q05JA,SC223Q09JA,SCHLTYPE,SCSUPRTED,FL164Q02HA,FL164Q03HA,FL164Q04HA,FL164Q05HA,FL164Q06HA,FL164Q07HA,FL164Q08HA,FL164Q11HA,FL164Q15HA,FL164Q16HA,FL166Q05HA,FL166Q06HA,FL166Q07HA,FL174Q05JA,FL174Q07JA,FL167Q01HA,FL167Q05HA,FL162Q01HA,FL162Q02HA,FL162Q03HA,FL162Q04HA,FL162Q05HA,FL162Q06HA,FL163Q01HA,FL163Q03HA,FL163Q04HA,FL163Q05HA,FL171Q03JA,FL171Q04JA,FL171Q05JA,FL171Q10JA,FL171Q11JA,FL169Q03HA,FL169Q04HA,FL172Q01JA,PROGN,GRADE,SRESPCUR,SRESPRES,RS1_TEST,MS2_LEV,VER_DAT_stu,VER_DAT,clase_lca,score_rendimiento,prob_clase_0,prob_clase_1,prob_clase_2,prob_clase_3
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,3,1,1,0,0,0,1,1,0,1,2,2,1,1,2,2,1,1,1,2,1,2,1,0,0,1,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,332.7288333333333,2.42425824854946e-07,0.8269300216036081,5.555008562451434e-64,0.17306973597057032
1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,4,2,2,0,1,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,2,2,3,0,0,1,0,0,2,3,2,2,1,3,3,4,3,0,0,0,1,0,0,0,2,1,1,1,0,0,1,3,2,3,3,2,3,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,1,1,0,0,2,0,1,1,1,3,2,3,2,1,1,1,3,0,0,0,0,0,0,0,1,4,4,4,1,2,1,1,2,500.0493333333334,7.1573291704891695e-106,1.8030138355637005e-121,1.0,1.2826468247656653e-113
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,3,0,0,0,0,1,1,1,4,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2,2,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,0,0,0,0,1,450.2322,3.6939974081492807e-17,0.9999999999846096,3.4496444654768896e-52,1.538863427008286e-11
1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,2,1,0,0,0,1,2,0,2,1,2,1,1,1,2,1,1,1,2,2,3,3,3,1,2,1,2,1,0,3,3,2,1,0,2,0,2,1,0,1,0,3,3,0,341.35616666666664,0.9999999999093916,1.966943594098929e-33,7.355472327999694e-89,9.061478134530342e-11
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,3,4,4,3,5,0,4,0,0,1,1,1,0,1,1,1,2,2,1,1,2,0,1,3,2,3,3,2,2,1,1,2,2,0,1,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,1,1,0,1,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,2,2,331.67789999999997,3.8953296653142995e-100,3.205302353791999e-113,1.0,1.356097403000919e-99
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,2,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,5,3,0,0,1,384.58660000000003,4.341539097657223e-17,0.9999999999252083,2.2177083954281985e-50,7.478668463847115e-11
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,6,1,2,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3,0,0,3,3,4,3,5,0,4,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,2,3,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,0,0,0,0,0,0,2,1,3,3,4,1,4,2,2,2,553.5516333333333,1.1136356534369662e-134,6.038655940558683e-140,1.0,5.14978421747978e-140
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,7,0,1,0,1,0,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,2,3,4,3,5,3,3,4,3,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,3,3,3,3,1,1,1,1,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3,4,4,2,2,1,1,2,413.29659999999984,9.681148006077819e-96,2.4588414312340342e-88,1.0,1.3099408301435245e-86
1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,2,3,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,2,3,0,0,0,1,0,0,3,1,2,0,0,0,0,2,0,3,4,3,0,0,0,0,0,0,0,2,2,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,1,1,1,3,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,3,3,0,1,3,1,1,3,415.27326666666653,0.005926346048317292,0.46418496319433405,5.391255530783903e-69,0.5298886907573502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,1,0,1,1,2,2,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,1,1,1,1,3,361.31070000000005,1.800664482647261e-10,3.012542886913348e-56,1.0159778050959656e-77,0.9999999998199343
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,2,0,0,0,2,0,1,1,0,1,2,1,0,0,0,1,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,2,1,2,1,3,1,0,1,1,0,0,3,434.60370000000006,1.3317665821849089e-08,4.3853637128671245e-15,2.1680222403108517e-76,0.999999986682326
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,4,0,0,0,1,0,2,0,1,2,1,1,1,2,2,2,0,1,1,0,0,0,0,0,0,1,1,2,2,0,0,0,5,2,4,3,0,1,0,0,1,0,1,1,2,2,1,1,0,0,1,2,1,2,0,2,2,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,2,1,0,3,2,1,3,1,1,2,2,1,1,3,0,0,0,0,0,1,2,1,3,1,3,1,2,0,0,0,471.8600666666667,0.9999995789044255,3.1384372866750975e-26,3.3182019183009335e-46,4.2109558056079715e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,1,1,0,0,0,0,0,0,4,4,5,2,1,1,1,1,1,1,1,2,2,1,1,0,0,1,2,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,4,1,2,4,1,1,0,0,1,3,4,0,1,0,1,1,3,380.4927333333333,9.633206184183421e-40,2.403582000736743e-77,8.012477311181904e-117,1.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,6,5,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,1,0,0,1,3,1,3,3,1,0,1,1,0,2,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,2,2,2,3,1,3,2,2,2,1,3,4,1,1,1,0,0,0,1,3,1,0,1,0,0,0,0,457.3715666666667,1.0,9.62246503712175e-83,2.7284562189844154e-120,3.310190845703122e-15
1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,3,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,3,0,1,2,3,2,2,1,3,4,5,1,0,0,0,1,1,1,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,1,1,1,2,1,2,2,0,0,1,2,2,1,1,1,0,0,1,0,2,1,2,3,1,2,2,1,1,2,0,0,0,0,0,2,2,0,1,3,4,4,4,0,1,1,2,431.61830000000003,9.03735346997049e-81,9.14168282908405e-70,1.0,4.354366482854115e-81
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,2,1,3,0,0,1,1,1,1,3,337.4124333333333,7.129514507616113e-14,5.87807728799073e-16,6.2649565608824874e-99,0.999999999999929
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,0,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,1,0,0,0,1,1,1,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,1,3,3,2,1,0,1,1,3,350.4909666666667,7.416560898047252e-10,3.328764871252975e-24,9.46971011645871e-50,0.9999999992583497
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,0,1,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,3,1,3,0,0,0,1,0,1,0,0,1,1,1,2,0,1,0,1,2,2,1,0,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,2,2,2,1,3,2,0,5,0,1,1,3,383.13519999999994,5.8216897374443986e-05,3.1026104499333374e-33,2.2907607800042212e-73,0.9999417831026243
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,2,4,1,1,1,1,1,1,1,2,2,1,1,0,1,1,2,1,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,2,2,1,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,3,2,0,1,0,1,1,3,343.7423333333333,3.4292164703717447e-07,2.1797930617043862e-23,6.659267724615489e-89,0.99999965707835
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,4,0,0,0,0,0,0,0,2,1,1,1,2,0,0,3,0,0,0,2,2,2,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,2,1,1,1,1,1,2,2,1,2,3,0,1,0,0,0,1,0,1,3,1,0,6,0,0,0,0,427.7375666666667,0.9999780451197708,4.154839642814156e-12,7.528207275591932e-71,2.19548760775765e-05
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,2,2,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,0,1,0,1,1,1,323.6988666666667,4.340202466755613e-15,0.9944929512380986,1.0161897807654538e-65,0.005507048761898424
1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,5,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,2,1,1,2,2,2,1,0,1,2,2,1,0,2,1,2,1,2,3,2,2,2,2,3,1,0,2,0,1,0,1,1,3,1,0,1,2,0,0,0,469.5089333333334,0.7050975483293027,0.2949024516704661,5.452860945117017e-87,2.301040602219281e-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,3,0,1,2,0,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,2,2,1,1,1,2,1,2,2,2,0,1,1,0,0,1,2,1,0,0,3,0,3,1,0,2,1,4,0,0,0,0,0,1,1,1,3,1,1,3,3,1,1,3,304.7853333333332,0.004263600623583925,4.448112734666368e-14,7.330965281744344e-108,0.9957363993763708
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,3,0,1,2,0,0,0,5,3,0,2,3,1,0,0,1,1,1,1,2,2,1,1,0,0,1,3,1,1,3,2,0,1,1,1,0,2,2,1,1,1,2,1,2,2,2,2,2,1,0,1,3,2,3,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,1,3,1,1,2,447.62489999999997,9.073714746270955e-29,4.4194892717420146e-35,1.0,6.299928255800018e-32
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,6,0,0,0,3,0,0,0,2,0,0,0,2,2,0,3,3,3,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,5,2,1,0,0,1,1,1,0,1,1,2,2,2,2,2,3,1,1,3,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,3,3,0,1,2,0,0,3,457.84843333333333,4.997072091051446e-06,1.1489184272028289e-80,2.992890301756638e-68,0.9999950029279118
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,2,0,2,2,2,1,0,0,1,0,2,2,0,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,0,3,1,1,0,1,1,1,3,1,0,0,0,0,0,0,4,0,0,1,0,1,3,1,0,1,2,0,0,0,516.5524666666666,0.9978605643999827,8.62117777327827e-74,4.011414301559436e-99,0.002139435600016275
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,5,2,1,0,0,0,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,1,3,0,0,1,3,0,0,1,378.24110000000013,3.2277970344092036e-17,1.0,1.6223162806207496e-104,1.2752161717215064e-17
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,1,1,1,1,448.4936333333334,1.3858580460751513e-15,0.9999999990782271,6.235283148248752e-82,9.217782374161578e-10
1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,4,0,1,0,1,0,0,1,0,1,0,0,0,2,2,2,0,0,0,5,5,4,0,0,0,3,0,0,5,3,1,1,4,3,3,4,3,0,0,0,1,1,1,1,2,2,1,1,2,0,1,3,2,3,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,4,4,1,3,1,1,2,497.4697333333333,7.803027877968306e-111,5.232795233951471e-95,1.0,7.296153107393904e-113
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,4,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,0,2,1,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,6,0,0,0,3,365.4079,6.7039066863119385e-09,4.3616839076063196e-38,2.258905821695864e-103,0.9999999932961003
1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,2,4,1,1,1,1,1,1,1,2,2,1,1,0,1,1,2,1,1,2,1,0,1,1,0,1,2,0,0,0,0,0,0,2,2,2,1,0,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,1,0,1,1,3,290.12070000000006,5.539539782869624e-09,3.7477580900894646e-24,1.3791752134829654e-87,0.9999999944604667
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,6,1,0,0,1,0,0,0,0,1,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,2,1,1,0,0,0,1,1,0,1,2,0,0,1,1,0,0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,1,1,0,1,1,1,417.17530000000005,3.860161765896557e-09,0.8443690105462123,5.779029582728536e-92,0.15563098559362862
1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,2,1,2,2,0,1,2,1,2,1,1,2,1,1,0,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,0,1,2,1,3,2,2,2,3,1,3,2,0,1,4,2,1,1,1,2,1,3,2,1,1,2,0,0,0,417.1596333333334,0.999999999962867,3.707148446070569e-11,3.673346968636385e-62,6.330257322675503e-14
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,2,0,0,0,0,3,1,0,4,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,2,1,0,1,1,0,0,1,3,2,3,2,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,1,2,3,1,3,1,2,2,2,4,1,0,4,4,2,1,2,1,3,2,0,5,4,0,0,0,459.5297999999999,1.0,1.2023346052106312e-22,2.556981317578323e-72,7.076376394186633e-17
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,3,0,2,0,0,2,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,2,3,2,2,1,3,3,4,3,1,0,0,0,0,0,0,2,2,1,1,0,0,1,2,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0,2,0,0,0,1,2,1,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,2,4,4,1,0,2,2,2,381.2562333333333,2.8540839127099596e-118,9.90453054986892e-72,1.0,6.804286582126636e-110
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,5,0,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,2,2,5,0,4,0,3,0,2,5,5,1,1,4,3,3,2,3,1,1,1,1,1,1,1,2,2,1,1,0,0,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,1,2,1,1,2,467.4995000000001,4.376715113507656e-124,7.092626552425509e-131,1.0,7.231547886150317e-123
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,5,0,0,0,1,0,3,0,1,2,2,0,2,0,0,0,1,1,1,0,0,2,0,0,0,3,0,1,1,2,0,0,0,0,0,2,0,1,1,0,1,1,1,1,2,2,1,1,0,0,1,2,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,1,0,2,0,2,2,0,1,3,0,0,0,332.26449999999994,0.9990768930713605,9.299811082198361e-11,9.120432483990584e-74,0.0009231068356400034
1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,3,2,7,1,2,1,1,0,0,0,0,1,1,1,0,1,2,1,1,1,1,5,0,0,0,0,0,3,0,0,3,4,4,3,5,3,3,4,3,0,0,0,1,0,1,1,1,1,1,2,0,2,2,2,0,3,3,2,0,1,1,1,2,1,2,0,2,1,2,1,2,2,2,1,2,1,1,1,1,0,1,2,2,1,2,1,1,1,2,2,3,1,3,1,1,0,0,0,1,3,4,4,6,0,1,1,2,450.1657666666666,4.0792873383859844e-84,2.608722153412626e-178,1.0,1.7283360663163315e-99
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,4,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,2,1,0,1,1,0,0,1,3,2,3,2,1,1,0,0,1,2,0,2,2,0,0,1,1,1,0,0,1,2,1,1,3,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,3,422.7128666666666,0.00027933969534573523,2.9692918304704725e-16,1.8903596278480004e-74,0.9997206603046515
1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,7,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,3,0,0,2,3,2,2,1,3,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,3,2,3,3,2,1,1,1,1,0,1,0,0,1,1,1,0,2,1,1,1,1,0,0,2,0,1,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,1,2,1,3,2,4,5,0,1,1,2,412.89366666666666,4.3912082514386385e-117,3.3970394948619837e-112,1.0,5.327783981802022e-90
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,2,4,0,0,0,2,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,2,0,1,0,0,3,0,0,4,3,0,0,0,0,3,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,2,1,1,2,0,3,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,0,1,2,2,2,3,2,3,2,2,2,2,0,2,0,0,0,0,0,0,1,3,1,1,0,2,0,0,0,472.7365,0.9999999999986926,4.045987416385899e-15,3.6227842020117517e-56,1.3045107094973025e-12
